id,link,project
810225,https://www.commercialguru.com.sg/project/23326/alice-mediapolis,Alice @ Mediapolis,29 Media Circle,138565
810226,https://www.commercialguru.com.sg/project/19096/aljunied-industrial-complex,Aljunied Industrial Complex,623-625 Aljunied Road,389836
810227,https://www.commercialguru.com.sg/project/19097/aljunied-market-food-centre,Aljunied Market & Food Centre,117 Aljunied Avenue 2,380117
810228,https://www.commercialguru.com.sg/project/19098/allied-technologies,Allied Technologies,25 Bukit Batok Street 22,659591
810229,https://www.commercialguru.com.sg/project/19099/alpha-building,Alpha Building,45 Kallang Pudding Road,349317
810230,https://www.commercialguru.com.sg/project/19100/alpha-industrial-building,Alpha Industrial Building,7 Toh Guan Road East,608599
810231,https://www.commercialguru.com.sg/project/19102/amara-shopping-centre,Amara Shopping Centre,165 Tanjong Pagar Road,088539
810232,https://www.commercialguru.com.sg/project/23614/amoy-hotel,Amoy Hotel,76 Telok Ayer Street,048464
810233,https://www.commercialguru.com.sg/project/19103/amoy-street-food-centre,Amoy Street Food Centre,7 Maxwell Road,069111
810234,https://www.commercialguru.com.sg/project/19104/amtech-building,Amtech Building,159 Sin Ming Road,575625
810235,https://www.commercialguru.com.sg/project/19105/an-chuan-building,An Chuan Building,27 Purvis Street,188604
810236,https://www.commercialguru.com.sg/project/19106/anchorpoint,Anchorpoint,370 Alexandra Road,159953
810237,https://www.commercialguru.com.sg/project/19107/ang-mo-kio-autopoint,Ang Mo Kio Autopoint,10 Ang Mo Kio Industrial Park 2A,568047
810238,https://www.commercialguru.com.sg/project/19108/ang-mo-kio-hub,Ang Mo Kio Hub,53 Ang Mo Kio Avenue 3,569933
810239,https://www.commercialguru.com.sg/project/19109/ang-mo-kio-tech-i,Ang Mo Kio Tech I,3 Ang Mo Kio Industrial Park,568050
810240,https://www.commercialguru.com.sg/project/19110/ang-mo-kio-tech-ii,Ang Mo Kio Tech II,5 Ang Mo Kio Industrial Park,567760
810241,https://www.commercialguru.com.sg/project/19111/ang-mo-kio-techlink,Ang Mo Kio Techlink,20 Ang Mo Kio Industrial Park,567761
810242,https://www.commercialguru.com.sg/project/19112/ann-chuan-building,Ann Chuan Building,27 Seah Street,188383
810243,https://www.commercialguru.com.sg/project/19113/ann-chuan-complex,Ann Chuan Complex,115 King George's Avenue,208561
